prompt,is_supported,claim,sentence,title,precision,recall,f1,k,n_claims,overall_recall,overall_precision,overall_f1
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",True,Steve Javie is a former NBA referee.,Q1: Who is Steve Javie?,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",,no claims,A1: Steve Javie is a former NBA referee.,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",,no claims,Q2: When did he start refereeing?,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",True,Steve Javie began his NBA career in 1986.,A2: He began his NBA career in 1986.,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",,no claims,Q3: How long was his tenure?,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",True,He officiated for over 25 years.,"A3: He officiated for over 25 years, retiring in 2013.",Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",False,He retired in 2013.,"A3: He officiated for over 25 years, retiring in 2013.",Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",,no claims,Q4: What games did he handle?,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",True,He worked multiple NBA Finals.,A4: He worked multiple NBA Finals and All-Star games.,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",False,He worked multiple All-Star games.,A4: He worked multiple NBA Finals and All-Star games.,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",,no claims,Q5: Did he receive awards?,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
"I want you to produce a INTERVIEW about: ""Steve Javie"".

--- CONTEXT & REQUIREMENTS (follow exactly) ---
Use-case: drafting a Q&A for a community newsletter; accessible, skimmable.
Format requirements:
- Exactly 8 Q/A pairs.
- Use markers: Q1:, A1:, ... Q8:, A8:.
- Keep answers concise but informative (2-4 sentences each).
- Questions should progress from basic to more nuanced.

--- LENGTH (important) ---
Target length: 50 words (plus or minus 15%).

--- TONE / STYLE GUIDE ---
Tone: neutral, informative, straightforward. Avoid metaphors, theatrics, and flowery language. Focus on clarity and precision.

--- OUTPUT RULES (strict) ---
- Write the deliverable in English.
- Output ONLY the final content (no preface, no commentary, no explanations).
- Follow all required structure and counts exactly (sections, labels, number of items, timestamps, etc.).
- If you're unsure about a specific detail, keep it high-level or phrase it cautiously rather than guessing.

(Do a quick silent self-check before sending: structure ✓ counts ✓ length ✓)


",False,He earned the NBA Outstanding Service Award.,A5: He earned the NBA Outstanding Service Award.,Steve Javie,0.5,0.15625,0.23809523809523808,32,10,0.34270833333333334,0.5792529213363921,0.4231732426258883
